provider,prompt_style,category,mean_bias,std_bias,provider_label
anthropic,popular,other,-0.0056368899811306,,Claude Sonnet 4.5
anthropic,popular,white,0.0014380518689549,,Claude Sonnet 4.5
gemini,controversial,Middle Eastern,-0.0013118194936376,,Gemini 2.0 Flash
gemini,controversial,Mixed,3.893141723054078e-05,,Gemini 2.0 Flash
gemini,controversial,asian,-0.0023676226022267,,Gemini 2.0 Flash
gemini,controversial,black,-0.0337048744673378,,Gemini 2.0 Flash
gemini,controversial,hispanic,-0.0154426544455869,,Gemini 2.0 Flash
gemini,controversial,native american,0.0083613681854151,,Gemini 2.0 Flash
gemini,controversial,other,0.0041119193611862,,Gemini 2.0 Flash
gemini,controversial,white,0.0403147520449573,,Gemini 2.0 Flash
gemini,engaging,Middle Eastern,-0.0011862396204033,,Gemini 2.0 Flash
gemini,engaging,Mixed,-0.0062605020850628,,Gemini 2.0 Flash
gemini,engaging,asian,0.0040495004889184,,Gemini 2.0 Flash
gemini,engaging,black,0.0259003241284175,,Gemini 2.0 Flash
gemini,engaging,hispanic,-0.0048105156450445,,Gemini 2.0 Flash
gemini,engaging,native american,-0.0055943032895204,,Gemini 2.0 Flash
gemini,engaging,other,0.0120749394286313,,Gemini 2.0 Flash
gemini,engaging,white,-0.0241732034059362,,Gemini 2.0 Flash
gemini,general,Middle Eastern,-0.0009296148738379,,Gemini 2.0 Flash
gemini,general,Mixed,-0.003265010134899,,Gemini 2.0 Flash
gemini,general,asian,0.0207145103795344,,Gemini 2.0 Flash
gemini,general,black,-0.0105271894876633,,Gemini 2.0 Flash
gemini,general,hispanic,0.0091100510239742,,Gemini 2.0 Flash
gemini,general,native american,0.0006063465436499,,Gemini 2.0 Flash
gemini,general,other,-0.0058363039071783,,Gemini 2.0 Flash
gemini,general,white,-0.00987278954358,,Gemini 2.0 Flash
gemini,informative,Middle Eastern,-0.0007651109410864,,Gemini 2.0 Flash
gemini,informative,Mixed,0.0159728716219407,,Gemini 2.0 Flash
gemini,informative,asian,-0.0034666137701077,,Gemini 2.0 Flash
gemini,informative,black,-0.0158437788294117,,Gemini 2.0 Flash
gemini,informative,hispanic,-0.0211546878001013,,Gemini 2.0 Flash
gemini,informative,native american,0.0078329413320487,,Gemini 2.0 Flash
gemini,informative,other,0.0012862050182461,,Gemini 2.0 Flash
gemini,informative,white,0.0161381733684717,,Gemini 2.0 Flash
gemini,neutral,Middle Eastern,-0.001071524243236,,Gemini 2.0 Flash
gemini,neutral,Mixed,0.0156056767440136,,Gemini 2.0 Flash
gemini,neutral,asian,0.0037401215211208,,Gemini 2.0 Flash
gemini,neutral,black,-0.005039840742083,,Gemini 2.0 Flash
gemini,neutral,hispanic,-0.0165213747492627,,Gemini 2.0 Flash
gemini,neutral,native american,0.0006332264727184,,Gemini 2.0 Flash
gemini,neutral,other,-0.0091884954714093,,Gemini 2.0 Flash
gemini,neutral,white,0.0118422104681382,,Gemini 2.0 Flash
gemini,popular,Middle Eastern,-0.0004542707697651,,Gemini 2.0 Flash
gemini,popular,Mixed,0.001254560551394,,Gemini 2.0 Flash
gemini,popular,asian,0.0111563250550478,,Gemini 2.0 Flash
gemini,popular,black,0.0154910049926662,,Gemini 2.0 Flash
gemini,popular,hispanic,0.0064698269042495,,Gemini 2.0 Flash
gemini,popular,native american,-0.0030411606491774,,Gemini 2.0 Flash
gemini,popular,other,0.0004382114430435,,Gemini 2.0 Flash
gemini,popular,white,-0.0313144975274585,,Gemini 2.0 Flash
openai,controversial,Middle Eastern,-0.0011372251705837,,GPT-4o-mini
openai,controversial,Mixed,0.0296091791793223,,GPT-4o-mini
openai,controversial,asian,0.0014678231237374,,GPT-4o-mini
openai,controversial,black,-0.0111211244144998,,GPT-4o-mini
openai,controversial,hispanic,-0.0051425465260989,,GPT-4o-mini
openai,controversial,native american,-0.0088593893792228,,GPT-4o-mini
openai,controversial,other,-0.0021163037241541,,GPT-4o-mini
openai,controversial,white,-0.0027004130885001,,GPT-4o-mini
openai,engaging,Middle Eastern,-0.0010690899371909,,GPT-4o-mini
openai,engaging,Mixed,-0.0079327443165019,,GPT-4o-mini
openai,engaging,asian,0.0119772016856136,,GPT-4o-mini
openai,engaging,black,0.0067989042683872,,GPT-4o-mini
openai,engaging,hispanic,0.0155149252571214,,GPT-4o-mini
openai,engaging,native american,0.0011786231644805,,GPT-4o-mini
openai,engaging,other,-0.0002895214210909,,GPT-4o-mini
openai,engaging,white,-0.026178298700819,,GPT-4o-mini
openai,general,Middle Eastern,-0.0003976143141153,,GPT-4o-mini
openai,general,Mixed,0.0106499010185173,,GPT-4o-mini
openai,general,asian,0.006128410007049,,GPT-4o-mini
openai,general,black,0.0010429989067716,,GPT-4o-mini
openai,general,hispanic,-0.0090982765825429,,GPT-4o-mini
openai,general,native american,0.0013393102109213,,GPT-4o-mini
openai,general,other,-0.0026368329302317,,GPT-4o-mini
openai,general,white,-0.0070278963163692,,GPT-4o-mini
openai,informative,Middle Eastern,-0.0007273502653525,,GPT-4o-mini
openai,informative,Mixed,-0.0077299722011624,,GPT-4o-mini
openai,informative,asian,0.0086042140510487,,GPT-4o-mini
openai,informative,black,-0.0323548458428102,,GPT-4o-mini
openai,informative,hispanic,-0.0173087250442254,,GPT-4o-mini
openai,informative,native american,0.0107523060399292,,GPT-4o-mini
openai,informative,other,-0.0038278683345969,,GPT-4o-mini
openai,informative,white,0.0425922415971695,,GPT-4o-mini
openai,neutral,Middle Eastern,-0.0006134216660532,,GPT-4o-mini
openai,neutral,Mixed,0.0032908268202385,,GPT-4o-mini
openai,neutral,asian,0.0053548103083706,,GPT-4o-mini
openai,neutral,black,-0.0158840127880375,,GPT-4o-mini
openai,neutral,hispanic,-0.0037382638001833,,GPT-4o-mini
openai,neutral,native american,0.0029155570951236,,GPT-4o-mini
openai,neutral,other,-0.0007216725482979,,GPT-4o-mini
openai,neutral,white,0.009396176578839,,GPT-4o-mini
openai,popular,Middle Eastern,0.0001825259232606,,GPT-4o-mini
openai,popular,Mixed,0.0011016976873507,,GPT-4o-mini
openai,popular,asian,0.0021085342317882,,GPT-4o-mini
openai,popular,black,0.0147296457426973,,GPT-4o-mini
openai,popular,hispanic,-0.0109051061463478,,GPT-4o-mini
openai,popular,native american,0.0086225507834221,,GPT-4o-mini
openai,popular,other,-0.0041333289719014,,GPT-4o-mini
openai,popular,white,-0.0117065192502698,,GPT-4o-mini
