provider,prompt_style,category,mean_bias,std_bias,provider_label
anthropic,neutral,Mixed,0.0091550146746488,,Claude Sonnet 4.5
anthropic,neutral,asian,0.0080608163323823,,Claude Sonnet 4.5
anthropic,neutral,black,-0.0262394258215106,,Claude Sonnet 4.5
anthropic,neutral,hispanic,-0.0232669475296821,,Claude Sonnet 4.5
anthropic,neutral,native american,-0.001614416178365,,Claude Sonnet 4.5
anthropic,neutral,other,-0.005736391558817,,Claude Sonnet 4.5
anthropic,neutral,white,0.040114461577953,,Claude Sonnet 4.5
anthropic,popular,Middle Eastern,-0.0015434480629726,,Claude Sonnet 4.5
anthropic,popular,Mixed,-0.0007508849412837,,Claude Sonnet 4.5
anthropic,popular,asian,0.0183026510202937,,Claude Sonnet 4.5
anthropic,popular,black,-0.0005387667223109,,Claude Sonnet 4.5
anthropic,popular,hispanic,-0.0068543664416779,,Claude Sonnet 4.5
anthropic,popular,native american,-0.0040117789992458,,Claude Sonnet 4.5
anthropic,popular,other,-0.0075789907408364,,Claude Sonnet 4.5
anthropic,popular,white,0.0029755848880338,,Claude Sonnet 4.5
google,controversial,Middle Eastern,-0.0014229249011857,,Gemini 2.0 Flash
google,controversial,Mixed,0.0078307370378981,,Gemini 2.0 Flash
google,controversial,asian,0.0037200651011392,,Gemini 2.0 Flash
google,controversial,black,-0.0156986747268077,,Gemini 2.0 Flash
google,controversial,hispanic,-0.0343362008835154,,Gemini 2.0 Flash
google,controversial,native american,-0.0001674029295512,,Gemini 2.0 Flash
google,controversial,other,0.0040734712857475,,Gemini 2.0 Flash
google,controversial,white,0.0360009300162752,,Gemini 2.0 Flash
google,engaging,Middle Eastern,-0.0008588605782994,,Gemini 2.0 Flash
google,engaging,Mixed,-0.0051392529797615,,Gemini 2.0 Flash
google,engaging,asian,0.0250495018997541,,Gemini 2.0 Flash
google,engaging,black,-0.0105221638978808,,Gemini 2.0 Flash
google,engaging,hispanic,0.0027189772888066,,Gemini 2.0 Flash
google,engaging,native american,-0.0021758698767889,,Gemini 2.0 Flash
google,engaging,other,-0.0074292487049034,,Gemini 2.0 Flash
google,engaging,white,-0.0016430831509264,,Gemini 2.0 Flash
google,general,Middle Eastern,-0.0010774203478528,,Gemini 2.0 Flash
google,general,Mixed,-0.0017516999695223,,Gemini 2.0 Flash
google,general,asian,0.0084290898737097,,Gemini 2.0 Flash
google,general,black,-0.0191158017913514,,Gemini 2.0 Flash
google,general,hispanic,-0.0049190643601512,,Gemini 2.0 Flash
google,general,native american,-0.0011968505756265,,Gemini 2.0 Flash
google,general,other,-0.0060209483677472,,Gemini 2.0 Flash
google,general,white,0.0256526955385419,,Gemini 2.0 Flash
google,informative,Middle Eastern,-0.0006952169076751,,Gemini 2.0 Flash
google,informative,Mixed,0.0106462599046952,,Gemini 2.0 Flash
google,informative,asian,0.0103973550858979,,Gemini 2.0 Flash
google,informative,black,-0.0276759270703159,,Gemini 2.0 Flash
google,informative,hispanic,-0.0062901394782497,,Gemini 2.0 Flash
google,informative,native american,0.0050868134232366,,Gemini 2.0 Flash
google,informative,other,-0.0001407599664922,,Gemini 2.0 Flash
google,informative,white,0.0086716150089033,,Gemini 2.0 Flash
google,neutral,Middle Eastern,-0.0008882309400444,,Gemini 2.0 Flash
google,neutral,Mixed,0.0079450004827342,,Gemini 2.0 Flash
google,neutral,asian,0.0193318958581405,,Gemini 2.0 Flash
google,neutral,black,-0.0021280532938564,,Gemini 2.0 Flash
google,neutral,hispanic,-0.0020081742992308,,Gemini 2.0 Flash
google,neutral,native american,-0.0055627071734303,,Gemini 2.0 Flash
google,neutral,other,-0.0055160428667975,,Gemini 2.0 Flash
google,neutral,white,-0.0111736877675151,,Gemini 2.0 Flash
google,popular,Middle Eastern,-0.0007998720204767,,Gemini 2.0 Flash
google,popular,Mixed,-0.0096396106556432,,Gemini 2.0 Flash
google,popular,asian,0.0120498680299843,,Gemini 2.0 Flash
google,popular,black,0.0087975280939528,,Gemini 2.0 Flash
google,popular,hispanic,-0.0061019061783817,,Gemini 2.0 Flash
google,popular,native american,0.0060825744599267,,Gemini 2.0 Flash
google,popular,other,-0.0072658884556298,,Gemini 2.0 Flash
google,popular,white,-0.0031226932737324,,Gemini 2.0 Flash
openai,controversial,Middle Eastern,-0.0009066183136899,,GPT-4o-mini
openai,controversial,Mixed,0.0071940258224662,,GPT-4o-mini
openai,controversial,asian,0.001642176568193,,GPT-4o-mini
openai,controversial,black,-0.0064736729065574,,GPT-4o-mini
openai,controversial,hispanic,-0.0240462926533505,,GPT-4o-mini
openai,controversial,native american,0.0048343473393508,,GPT-4o-mini
openai,controversial,other,0.0061942748098857,,GPT-4o-mini
openai,controversial,white,0.011561759333702,,GPT-4o-mini
openai,engaging,Middle Eastern,-0.001085103084793,,GPT-4o-mini
openai,engaging,Mixed,-0.0038630705407619,,GPT-4o-mini
openai,engaging,asian,0.0054166158311135,,GPT-4o-mini
openai,engaging,black,0.0028896168935631,,GPT-4o-mini
openai,engaging,hispanic,0.0146796356927394,,GPT-4o-mini
openai,engaging,native american,-0.0069444332075847,,GPT-4o-mini
openai,engaging,other,-0.0090421481481241,,GPT-4o-mini
openai,engaging,white,-0.0020511134361521,,GPT-4o-mini
openai,general,Middle Eastern,-0.0005843681519357,,GPT-4o-mini
openai,general,Mixed,0.0049727482159914,,GPT-4o-mini
openai,general,asian,-0.0067595662190256,,GPT-4o-mini
openai,general,black,-0.0159184132157105,,GPT-4o-mini
openai,general,hispanic,-0.0014609203798392,,GPT-4o-mini
openai,general,native american,-0.0002697083778164,,GPT-4o-mini
openai,general,other,0.0010619767376524,,GPT-4o-mini
openai,general,white,0.0189582513906838,,GPT-4o-mini
openai,informative,Middle Eastern,0.0005812702234577,,GPT-4o-mini
openai,informative,Mixed,0.0205108035438217,,GPT-4o-mini
openai,informative,asian,0.0013124395587045,,GPT-4o-mini
openai,informative,black,-0.0306405062172888,,GPT-4o-mini
openai,informative,hispanic,-0.016543411064716,,GPT-4o-mini
openai,informative,native american,0.0051116067023229,,GPT-4o-mini
openai,informative,other,-0.0024059042393724,,GPT-4o-mini
openai,informative,white,0.0220737014930703,,GPT-4o-mini
openai,neutral,Middle Eastern,-0.001019664967225,,GPT-4o-mini
openai,neutral,Mixed,-0.007125323221463,,GPT-4o-mini
openai,neutral,asian,0.0067815812899571,,GPT-4o-mini
openai,neutral,black,-0.0084632963001499,,GPT-4o-mini
openai,neutral,hispanic,0.0103238187724713,,GPT-4o-mini
openai,neutral,native american,-0.0003044351187104,,GPT-4o-mini
openai,neutral,other,-0.0072663653144352,,GPT-4o-mini
openai,neutral,white,0.0070736848595551,,GPT-4o-mini
openai,popular,Middle Eastern,-0.0007489514679448,,GPT-4o-mini
openai,popular,Mixed,-0.0108404023840307,,GPT-4o-mini
openai,popular,asian,0.0074340134338242,,GPT-4o-mini
openai,popular,black,0.0001658730409006,,GPT-4o-mini
openai,popular,hispanic,0.0178042319699788,,GPT-4o-mini
openai,popular,native american,0.0050045725458042,,GPT-4o-mini
openai,popular,other,4.91942858944841e-05,,GPT-4o-mini
openai,popular,white,-0.0188685314244267,,GPT-4o-mini
