provider,prompt_style,category,mean_bias,std_bias,provider_label
openai,general,postgraduate,0.0001255947809985,,GPT-4o-mini
openai,general,some college,0.0242374004511843,,GPT-4o-mini
openai,informative,college,-0.0012553629719889,,GPT-4o-mini
openai,informative,high school,-0.036578849855597,,GPT-4o-mini
openai,informative,less than high school,-0.0069452829208183,,GPT-4o-mini
openai,informative,postgraduate,0.0583920343896362,,GPT-4o-mini
openai,informative,some college,-0.0136125386412319,,GPT-4o-mini
openai,neutral,college,-0.0149469205585449,,GPT-4o-mini
openai,neutral,high school,-0.0085198107804857,,GPT-4o-mini
openai,neutral,less than high school,0.0124139522599923,,GPT-4o-mini
openai,neutral,postgraduate,0.0181339037968246,,GPT-4o-mini
openai,neutral,some college,-0.0070811247177862,,GPT-4o-mini
openai,popular,college,0.0324857444385821,,GPT-4o-mini
openai,popular,high school,-0.0307304182373508,,GPT-4o-mini
openai,popular,less than high school,0.0062921693059523,,GPT-4o-mini
openai,popular,postgraduate,0.0073368900474871,,GPT-4o-mini
openai,popular,some college,-0.0153843855546708,,GPT-4o-mini
