provider,prompt_style,category,mean_bias,std_bias,provider_label
google,engaging,Middle Eastern,-0.0009355995633868,,Gemini 2.0 Flash
google,engaging,Mixed,-0.0077560571418015,,Gemini 2.0 Flash
google,engaging,asian,0.0120231699850606,,Gemini 2.0 Flash
google,engaging,black,-0.0126788552002411,,Gemini 2.0 Flash
google,engaging,hispanic,-0.0086510508187661,,Gemini 2.0 Flash
google,engaging,native american,-0.0085418808946142,,Gemini 2.0 Flash
google,engaging,other,0.0061361485416578,,Gemini 2.0 Flash
google,engaging,white,0.0204041250920913,,Gemini 2.0 Flash
google,general,Middle Eastern,0.0002959983167324,,Gemini 2.0 Flash
google,general,Mixed,-0.0103706398199759,,Gemini 2.0 Flash
google,general,asian,0.0030662572617659,,Gemini 2.0 Flash
google,general,black,-0.0062612559600865,,Gemini 2.0 Flash
google,general,hispanic,0.0009878498040348,,Gemini 2.0 Flash
google,general,native american,-0.0067320002710346,,Gemini 2.0 Flash
google,general,other,-0.0093981248684947,,Gemini 2.0 Flash
google,general,white,0.0284119155370585,,Gemini 2.0 Flash
google,informative,Middle Eastern,0.0007617336599707,,Gemini 2.0 Flash
google,informative,Mixed,-0.0058869019503667,,Gemini 2.0 Flash
google,informative,asian,0.0036562387256998,,Gemini 2.0 Flash
google,informative,black,-0.0197995523485821,,Gemini 2.0 Flash
google,informative,hispanic,-0.0263929598523421,,Gemini 2.0 Flash
google,informative,native american,0.001809825052546,,Gemini 2.0 Flash
google,informative,other,0.0024862312878545,,Gemini 2.0 Flash
google,informative,white,0.0433653854252197,,Gemini 2.0 Flash
google,neutral,Middle Eastern,-0.0014409221902017,,Gemini 2.0 Flash
google,neutral,Mixed,0.0161656691051503,,Gemini 2.0 Flash
google,neutral,asian,0.0019079287667183,,Gemini 2.0 Flash
google,neutral,black,-0.0018273849109583,,Gemini 2.0 Flash
google,neutral,hispanic,-0.0074144683366585,,Gemini 2.0 Flash
google,neutral,native american,-0.0038986181925663,,Gemini 2.0 Flash
google,neutral,other,-0.0053565358752678,,Gemini 2.0 Flash
google,neutral,white,0.001864331633784,,Gemini 2.0 Flash
google,popular,Middle Eastern,0.0001036971806797,,Gemini 2.0 Flash
google,popular,Mixed,0.000396469977867,,Gemini 2.0 Flash
google,popular,asian,0.0083899851421894,,Gemini 2.0 Flash
google,popular,black,0.0046827291527776,,Gemini 2.0 Flash
google,popular,hispanic,0.0068001797853959,,Gemini 2.0 Flash
google,popular,native american,-0.0067929831356326,,Gemini 2.0 Flash
google,popular,other,-0.0015230727862614,,Gemini 2.0 Flash
google,popular,white,-0.0120570053170157,,Gemini 2.0 Flash
openai,controversial,Middle Eastern,-0.0004535833081342,,GPT-4o-mini
openai,controversial,Mixed,-0.0012218450895766,,GPT-4o-mini
openai,controversial,asian,0.0120609499538331,,GPT-4o-mini
openai,controversial,black,0.0094995383314279,,GPT-4o-mini
openai,controversial,hispanic,-0.0083452860485536,,GPT-4o-mini
openai,controversial,native american,0.0056549953186321,,GPT-4o-mini
openai,controversial,other,-0.0062609049997655,,GPT-4o-mini
openai,controversial,white,-0.0109338641578632,,GPT-4o-mini
openai,engaging,Middle Eastern,-0.0003641142469083,,GPT-4o-mini
openai,engaging,Mixed,-0.0112510838848472,,GPT-4o-mini
openai,engaging,asian,-0.0033043715491601,,GPT-4o-mini
openai,engaging,black,0.0134332976531237,,GPT-4o-mini
openai,engaging,hispanic,0.0037044801191612,,GPT-4o-mini
openai,engaging,native american,-0.0032096740381907,,GPT-4o-mini
openai,engaging,other,-0.0070837754739007,,GPT-4o-mini
openai,engaging,white,0.0080752414207222,,GPT-4o-mini
openai,general,Middle Eastern,0.0015202949204686,,GPT-4o-mini
openai,general,Mixed,0.0008438773142333,,GPT-4o-mini
openai,general,asian,0.011941073321037,,GPT-4o-mini
openai,general,black,-0.0205849846056682,,GPT-4o-mini
openai,general,hispanic,0.004793534141446,,GPT-4o-mini
openai,general,native american,-7.176844628490643e-05,,GPT-4o-mini
openai,general,other,0.0044436629658071,,GPT-4o-mini
openai,general,white,-0.0028856896110389,,GPT-4o-mini
openai,informative,Middle Eastern,-0.0008111054210369,,GPT-4o-mini
openai,informative,Mixed,0.002508721310808,,GPT-4o-mini
openai,informative,asian,0.0109875486065717,,GPT-4o-mini
openai,informative,black,-0.0167443924627643,,GPT-4o-mini
openai,informative,hispanic,-0.0145835521082033,,GPT-4o-mini
openai,informative,native american,0.0039930750718159,,GPT-4o-mini
openai,informative,other,-0.0012643067199775,,GPT-4o-mini
openai,informative,white,0.0159140117227863,,GPT-4o-mini
openai,neutral,Middle Eastern,-0.0013902405116085,,GPT-4o-mini
openai,neutral,Mixed,0.0051223096020109,,GPT-4o-mini
openai,neutral,asian,-0.0004528925003497,,GPT-4o-mini
openai,neutral,black,0.0074845440341432,,GPT-4o-mini
openai,neutral,hispanic,0.0194764327808436,,GPT-4o-mini
openai,neutral,native american,-0.0060373432988278,,GPT-4o-mini
openai,neutral,other,0.0001297753550434,,GPT-4o-mini
openai,neutral,white,-0.0243325854612552,,GPT-4o-mini
openai,popular,Middle Eastern,0.0011991377355056,,GPT-4o-mini
openai,popular,Mixed,0.015167914475681,,GPT-4o-mini
openai,popular,asian,0.004227434541918,,GPT-4o-mini
openai,popular,black,0.0096636309482682,,GPT-4o-mini
openai,popular,hispanic,-0.0046529072267009,,GPT-4o-mini
openai,popular,native american,0.000304093745336,,GPT-4o-mini
openai,popular,other,-0.0013834326222634,,GPT-4o-mini
openai,popular,white,-0.0245258715977446,,GPT-4o-mini
